ObjectID,Exhibitions
15458,186
14671,358
13839,470
12981,88
12905,358
9670,2871
570,400
570, 3097
7793,3172
5266,3363
5052,721
827,2474
3124,579
23,10
23, 2172
3104,2314
3104, 2872
3104, 47
4036,76
3597,721
3597, 121
1385,664
1385, 2707
2404,386
2494,2831
2494, 2707
2494, 2289
2494, 2665
2494, 358
2494, 3314
2494, 2012
2494, 65
2494, 62
2361,3088
4417,2128
4417, 3504
4890,358
4890, 2289
4890, 2016
5654,3363
5946,2289
2209,470
2209, 2289
2209, 86
2209, 3316
2308,3334
10735,2724
2156,358
12682,1958
14546,358
14546, 112
14546, 2016
15698,96
2024,358
16520,128
16520, 2724
16520, 2345
17445,106
19944,123
20292,65
20292, 2707
20337,446
20337, 2115
20337, 358
20337, 170
20337, 2289
20337, 2397
20337, 2016
20475,2707
22245,2059
22245, 2559
22245, 2289
22245, 106
22245, 2339
22245, 123
22245, 453
22453,2289
22453, 120
22453, 2377
22453, 88
23372,22
1971,2289
1971, 29
1971, 579
27276,22
27276, 2387
27276, 2825
1944,125
1944, 115
1944, 3231
28163,31
28163, 358
28163, 30
28163, 2289
1929,2289
30297,128
30297, 683
30297, 2619
30297, 63
30297, 2289
30297, 2724
30297, 721
30297, 2016
30297, 165
32217,22
1762,358
1766,579
32540,2059
33303,111
33303, 96
33303, 302
33303, 3310
1700,112
1700, 2707
1700, 2289
1700, 2667
1700, 65
1700, 108
1700, 3300
34546,94
34546, 96
34546, 2020
35291,112
35291, 2016
37611,2559
37611, 2289
37611, 3088
37611, 174
39283,22
39283, 13
39283, 2725
39283, 111
1548,358
1548, 2016
1548, 123
185,2513
978,1994
1546,2513
1869,454
2004,2054
2004, 2513
2004, 2704
2004, 453
2065,454
2858,215
2858, 2237
2880,454
3059,246
3059, 563
3059, 956
3059, 2752
3236,10
3413,2242
4094,2064
4750,3514
5117,404
5117, 3607
5603,2726
5798,2726
7367,10
7367, 2524
7367, 2237
7505,10
8290,76
8290, 3564
8498,2726
8746,2867
8746, 3564
8944,76
9318,454
9318, 2507
9743,10
9999,454
24264,2037
24264, 2345
10196,13
10196, 69
10196, 563
10196, 3423
13171,76
13171, 3564
13171, 3651
13347,76
13832,76
13832, 3564
14071,2513
14479,76
17267,616
17489,2666
17489, 2189
18308,76
18308, 3564
18348,2513
18664,2513
20404,1994
20712,2514
20712, 3172
21438,2513
22473,2726
22704,2513
22838,2054
22838, 2513
22838, 2704
23172,76
23172, 454
23172, 3564
23784,2513
24079,2408
24079, 2415
24079, 2376
24079, 2672
24490,3390
29900,3360
25781,76
25781, 2867
25781, 3564
26040,3514
27058,10
28822,454
29042,76
29042, 3564
29882,432
31267,3514
32185,454
33428,2674
33428, 432
33446,2514
33836,3096
34690,76
35972,2514
36204,1994
36220,76
36220, 3564
36887,76
36887, 454
36887, 3564
36941,10
38349,429
39153,454
79998,2513
79999,2513
80000,2513
80001,2513
80002,2513
80003,2513
80004,2513
80005,2513
80006,2513
80007,2513
80008,2513
80009,2513
80011,2513
80012,2513
80013,2513
80014,2513
80015,2513
80016,2513
82256,3300
35539,2973
16294,3061
2162,2829
2162, 2012
2162, 2289
2162, 105
1528,2827
1528, 186
1528, 2289
1528, 579
1759,2827
1759, 2714
1759, 2289
1759, 2916
1759, 29
146,386
2306,2152
2306, 432
2306, 2830
3079,2886
24037,2054
24037, 2513
24037, 2704
39033,2886
40820,2289
2617,1994
7178,1994
9168,3097
12141,3097
14944,316
22505,2672
22505, 2924
26481,275
31187,13
31187, 3056
31937,2514
35247,2227
37510,3456
396,1954
396, 2227
396, 2513
612,2513
1073,2513
1152,2513
1919,2054
1919, 2513
1919, 2704
2163,2003
2417,2003
2550,2513
2843,2107
3262,2513
3380,2513
3497,2513
3636,2513
3806,108
3831,2507
5341,2513
5468,1954
5468, 2227
5468, 2513
5768,2513
5886,2513
6039,2513
6307,2513
7236,316
7236, 2513
7668,2513
7668, 2237
7873,358
7873, 215
8001,3009
8130,358
8202,2513
8282,2513
8423,2513
9043,2513
9302,2513
10011,2513
10031,2513
10031, 3363
10460,2054
10460, 2513
10460, 2704
10570,358
10570, 2227
10570, 2513
10593,2513
11017,2345
11493,2513
11655,2513
12411,1954
12411, 2054
12411, 2227
12411, 2513
12411, 2704
12891,1954
12891, 69
12891, 2227
12919,2513
13336,2513
13463,1954
13463, 2227
13463, 2513
13477,2513
13569,1954
13569, 2054
13569, 2227
13569, 2513
13569, 2704
13597,2513
13686,2513
13805,1954
13805, 2227
13805, 2513
14133,2513
14367,2513
14891,215
15627,215
17673,2513
18111,2513
18831,2513
18948,2513
19004,2003
19004, 2921
19004, 3696
19029,3254
19265,2513
20498,3009
20897,2513
21060,2513
21215,215
22206,215
22206, 2237
22368,2513
22921,2513
23145,2513
23418,2513
23418, 3363
23599,2513
24229,2054
24229, 2513
24229, 2704
24447,2513
24574,2513
24574, 2542
24853,2513
25151,2513
25783,2003
26624,2513
27407,2513
27492,2062
27531,215
28020,2513
28301,2513
28565,2513
29113,2513
29280,2513
29506,34
29515,2513
30124,3009
30376,2513
30748,2513
31212,2513
31278,215
31278, 2237
31524,2513
31590,1954
31590, 2054
31590, 2227
31590, 2513
31590, 2542
31590, 2704
31643,2513
31706,2054
31706, 2513
31706, 2644
31706, 2704
31724,2513
31810,2513
31850,2054
31850, 2513
31850, 2704
32775,2513
33212,215
33397,2513
33907,2513
34455,2513
34894,2513
36079,1954
36079, 2227
36805,309
36857,2513
37755,2513
38161,1954
38161, 2227
38161, 2513
38645,2003
38645, 2921
39505,358
39773,3009
39802,1954
39802, 2227
39802, 2513
39922,2054
39922, 2513
39922, 2704
40455,2513
84550,3254
84550, 3392
84551,3254
84551, 3392
84600,3254
84805,3254
85154,3254
87716,3254
87716, 3586
87771,3254
87802,3254
87888,3254
87933,3254
88063,3254
88102,3254
88124,3254
88137,3254
88170,3254
89768,3254
89789,3254
89803,3254
89840,3254
89846,3254
90558,3254
85216,3316
36859,3193
20674,3193
35251,2514
1254,69
1158,2012
1055,358
1021,121
1021, 3231
995,2289
961,781
936,186
936, 2713
936, 2730
910,96
910, 697
910, 165
5873,3334
23411,3334
800,2289
800, 2672
800, 2419
800, 683
800, 2377
800, 86
800, 163
800, 97
800, 470
800, 3171
785,358
753,2664
636,2387
636, 87
636, 2040
636, 2012
636, 2377
636, 2873
636, 94
636, 3090
587,186
587, 2289
587, 2713
587, 579
436,446
436, 358
406,470
406, 163
385,2831
385, 125
385, 2677
385, 2037
272,2117
272, 87
272, 2430
272, 73
327,3310
239,2664
262,3556
28153,165
28153, 107
28153, 2289
28153, 2604
33949,3090
33949, 2559
33949, 107
22600,3381
18531,3360
21222,76
21222, 2867
21222, 3564
11317,1956
9998,2178
92106,3310
92107,3310
11093,3391
20727,3300
33060,454
33060, 3300
89776,3300
92343,3300
90202,3300
82308,2761
82311,2761
82311, 3423
82320,3423
82457,2761
82470,3423
82505,2761
82522,3300
40064,190
40064, 1993
82466,3300
3785,3276
82286,3300
7302,2514
7302, 3300
82385,2761
82404,3423
82405,3423
82406,3423
17156,3300
3537,3300
20358,3300
24251,3300
25373,3300
26094,3300
36222,3300
76542,2289
76542, 2947
76562,108
82407,3423
82448,3423
82458,3423
82480,3423
82398,2761
82427,2761
82472,3423
82395,2761
82461,3423
2513,165
9384,165
19660,2339
19660, 165
19660, 270
33951,2339
35078,2339
1018,244
1018, 3300
3041,2064
3041, 405
3661,87
3661, 2527
8324,3271
9184,3334
9184, 2759
9469,3300
10615,246
10615, 2752
13501,454
13501, 2003
13501, 170
13698,2595
13698, 2638
13698, 2825
13698, 3171
13698, 3310
3741,2071
13784,320
14191,244
14191, 2687
14191, 3300
15898,2172
17566,2345
20110,2514
20110, 2747
20972,3300
21006,320
23660,244
23660, 3300
26721,3271
30182,2759
33325,244
33325, 3300
34300,2002
34300, 2444
36267,2117
36267, 3318
39210,2381
39210, 3300
78090,3171
79360,2117
79360, 3318
85643,3171
4939,2514
7337,34
7528,2470
8958,2507
9497,2470
12481,358
16620,2507
21189,2200
81945,3147
82432,3423
85646,3171
1773,3514
3310,3514
7711,3514
29235,880
32042,3514
32117,3514
33082,3514
39175,3514
39701,3514
40181,3514
6304,386
6304, 165
12858,158
12858, 3300
1554,2339
1554, 121
9283,2390
9283, 3316
9283, 3663
15540,2339
15540, 386
15540, 2289
15540, 2831
15540, 121
15540, 2390
15540, 174
15540, 165
15540, 3316
15540, 3663
82477,2761
92290,3316
95089,2071
92427,3340
91849,3383
291,3360
17242,2759
17242, 3334
21142,3360
35112,3276
36209,2506
36209, 3360
1416,3334
11633,3335
14606,3381
19640,3381
82329,3423
613,3381
10540,3381
21577,3381
9074,3381
2281,3381
14274,3381
25810,3381
29655,3381
30457,3381
31427,3381
32657,3381
32737,3381
33281,3381
34230,3381
34540,3381
37286,3381
40868,3381
12987,621
12987, 471
12987, 561
12987, 3390
30660,3334
13291,3381
33144,2227
33144, 3334
33144, 2689
33144, 1954
82278,2819
82278, 3423
82326,3423
82372,3423
82376,3423
82391,2761
82414,3423
82441,3423
82488,3423
82504,3423
82513,2761
90633,3423
2848,3300
2891,3300
9618,3300
12852,404
12852, 432
12852, 3391
23634,404
23634, 3391
21080,415
17609,112
17609, 2289
18729,244
18729, 2514
19951,2527
19951, 3310
38615,471
38615, 621
38615, 948
38615, 170
38615, 561
38615, 3390
14383,3300
15763,392
23674,3300
84294,3334
2380,87
2380, 2410
2380, 3392
2726,3334
2726, 2339
4394,3334
6071,2405
6071, 2289
6553,3334
6553, 3300
7484,3010
7484, 106
9172,386
9172, 3318
9172, 31
9172, 87
9640,109
9640, 165
11432,3334
11432, 2759
14200,2689
14200, 3423
20226,3334
20226, 2759
21368,2604
21368, 3316
21368, 3083
21368, 3089
21368, 3090
21368, 2829
21368, 683
21368, 2289
21510,87
21510, 3300
23072,3334
24352,29
24352, 2390
24352, 316
24352, 2339
27297,2377
29525,3088
30467,3316
30467, 73
30467, 87
30467, 2289
30467, 2604
30467, 3090
30467, 2831
30467, 3604
31546,3300
31546, 3334
34985,211
34985, 2128
34985, 2829
34985, 3010
34985, 2604
34985, 87
34985, 3083
34985, 2339
36534,165
36950,3334
38018,2831
38593,2314
38593, 87
38593, 2410
38593, 2064
38593, 3083
38593, 683
38593, 2873
39296,2759
39296, 3334
40576,87
40576, 386
40576, 29
78280,3334
78295,3334
82274,2761
82274, 2819
82274, 3423
82294,3423
88802,3334
92366,3334
92367,3334
94063,3334
94064,3334
8155,3334
25627,3334
34667,3334
5835,454
5835, 3391
5835, 2706
5835, 721
15497,87
15497, 386
15497, 107
15497, 3088
15497, 94
2799,107
7525,39
7525, 3318
7525, 2925
7525, 2402
7525, 2289
7525, 170
7525, 2405
7525, 2397
7525, 47
7525, 109
7525, 211
7525, 174
7525, 87
7525, 2064
7525, 2012
14563,101
14563, 2289
14643,123
15352,3300
17893,249
17893, 2872
17893, 2289
18932,2128
21475,3316
21475, 115
21475, 162
21475, 125
21475, 2289
21475, 2604
21475, 683
22459,3300
22459, 386
30081,93
30081, 47
30081, 2725
33400,107
33400, 721
33400, 87
33400, 47
33912,29
33912, 3083
33912, 249
33912, 47
33912, 2872
33912, 2314
33912, 2289
33912, 2604
2749,2071
30490,2071
82282,3423
82310,2761
82310, 3423
96460,3702
6000,2128
6000, 386
6000, 87
10715,121
10715, 2397
10715, 2289
11347,93
18437,270
18437, 101
18437, 2405
18437, 115
18437, 91
18437, 2289
18437, 683
24127,47
33924,3083
33924, 2397
33924, 87
2983,3310
31913,88
31913, 165
38246,2825
38246, 106
38246, 2604
38246, 2599
38246, 13
38246, 22
39770,3090
39770, 2410
39770, 3083
39770, 47
39770, 2289
39770, 87
39770, 97
14457,3390
17938,3390
87358,3390
21641,2184
21641, 2071
95425,3390
95426,3390
95452,3390
95464,3390
95499,3390
95503,3390
95510,3390
95511,3390
95517,3390
96217,3390
323,1994
323, 3309
18942,3423
25054,2059
12978,2071
95031,3310
10912,2071
10912, 3456
14186,2071
18540,2071
20483,2071
20641,2071
22413,2071
24253,2071
33890,2071
6902,2873
6902, 87
26919,87
26919, 2064
39189,3083
39189, 120
39189, 2725
39189, 87
39189, 2064
26106,2381
9814,826
9814, 2689
8073,2689
13660,2689
25152,2514
27092,3564
29384,76
37072,292
6996,2513
10302,2128
10302, 3384
10928,454
10928, 74
12013,74
12013, 3225
19735,3447
22529,2513
23602,74
24585,2513
27446,2689
27625,74
27625, 2886
27625, 3225
32682,2884
33049,2689
33260,74
33587,2689
36026,1994
36026, 2513
37950,2513
40193,74
40193, 3225
40200,2689
14510,3363
2480,454
2480, 3363
7351,3363
37916,3363
6614,109
6614, 73
6614, 3310
15178,2012
15178, 87
15178, 2604
15178, 386
15178, 2825
15178, 2831
15178, 2397
15178, 2430
15178, 2873
15178, 47
15178, 3083
15178, 3089
15178, 3316
15178, 3310
8224,3456
215,87
215, 2725
215, 3310
34044,2071
34044, 3456
15813,2513
10324,1954
10324, 1994
10324, 2227
10324, 2513
20013,2513
20013, 2602
20013, 2054
20013, 2704
21371,405
24108,2054
24108, 2513
24108, 2602
24108, 2704
27294,1954
27294, 1994
27294, 2227
27294, 2513
30005,76
30170,2054
30170, 2513
30170, 2602
30170, 2704
30511,2054
30511, 358
30511, 2513
30511, 246
30511, 2704
30511, 2752
31183,2513
31183, 2602
31183, 2054
31183, 2704
32921,1954
32921, 2227
32921, 2513
34605,305
35414,275
38470,2513
38470, 2602
38470, 2054
38470, 2704
5524,563
5524, 13
5524, 3423
30710,563
30710, 13
30710, 3423
36812,215
37442,2180
20925,2071
22420,2071
19904,2071
36060,2472
36060, 2071
11294,3456
12245,2071
15399,3456
28796,454
30831,454
36382,2064
39172,454
26464,3334
26464, 2689
23596,69
23596, 563
14426,3423
82418,3423
3518,358
3518, 2012
3518, 2128
14825,2059
15656,358
15656, 446
18616,96
18616, 3231
25589,358
25589, 889
25589, 2012
26189,87
26189, 2093
26189, 2289
78474,87
78474, 111
78474, 3629
84344,3504
90585,3231
85454,2988
85456,2988
85457,2988
85458,2988
85462,2988
85463,2988
85463, 3532
85468,3532
13833,1954
13833, 2054
13833, 358
13833, 314
13833, 2227
13833, 2277
13833, 2385
13833, 2317
13833, 2513
13833, 2704
13833, 721
13833, 13
13833, 3673
16373,1954
16373, 2107
16373, 358
16373, 314
16373, 2317
16373, 2513
16373, 721
16373, 13
16373, 3673
1114,454
5650,2506
11577,2237
17500,309
17733,2177
17733, 2121
26532,2513
26532, 3193
40223,3143
8507,2691
99991,3607
31309,2666
10841,2514
17123,244
2008,548
6604,454
7177,170
7177, 2958
11019,1994
11019, 454
14092,2514
19391,2706
23792,2514
31248,244
33124,2514
1008,3564
1008, 76
1008, 3651
2025,3564
2025, 76
32,3564
32, 2867
32, 76
4104,3564
4104, 2867
4104, 76
4104, 3651
4179,3564
10424,3564
10991,309
13890,3564
13890, 76
14053,76
14298,3564
14298, 76
15186,2189
15772,3564
17996,454
18370,2689
18370, 1994
19413,3564
19413, 76
21644,3564
21644, 76
22519,3564
22519, 76
26313,3564
26313, 2867
26313, 76
27558,3564
27558, 76
29757,3564
29757, 76
30553,3564
30553, 2867
30553, 76
32050,3564
32050, 76
32515,3564
32515, 76
34472,3564
34472, 2867
34472, 76
36775,3564
36775, 76
82415,3423
82417,3423
10621,3172
2990,3172
32908,677
32908, 678
32908, 1994
32908, 781
32908, 548
5,170
47,275
47, 2952
99,2816
122,3318
212,1956
212, 3276
222,2054
222, 2513
222, 2704
615,2514
682,522
712,796
763,2462
805,454
833,2759
850,454
866,2689
1001,2513
1025,211
1025, 3300
1068,2650
1204,2514
1252,3663
1272,2831
1507,2891
1620,2064
1721,2514
1721, 3300
1737,2117
1931,1956
1931, 3276
1997,454
2239,405
2257,1994
2481,2718
2517,2513
2635,2054
2635, 2513
2635, 2704
2664,2644
2669,812
2770,2064
2853,2514
2952,454
2962,454
2995,2513
3057,2514
3167,2708
3217,2619
3257,158
3312,2064
3312, 2462
3392,454
3520,246
3684,246
3684, 2752
3684, 2995
3750,2064
3826,2706
3932,2513
3992,2689
4000,163
4000, 162
4000, 158
4016,3231
4054,404
4054, 2354
4121,2065
4190,948
4245,302
4245, 3037
4265,244
4265, 2687
4265, 3052
4265, 3300
4479,358
4557,1956
4557, 3276
4647,358
4674,3564
4686,2065
4686, 2759
4731,3225
4756,404
4790,2237
4799,146
4821,2513
4845,112
4845, 2128
4845, 3504
4919,244
4919, 3300
4934,2517
5068,2064
5160,244
5163,2609
5581,2064
5648,454
5898,358
6025,3089
6080,2514
6108,324
6108, 2748
6144,2514
6196,796
6224,666
6231,3300
6241,3300
6259,753
6278,405
6288,3300
6325,432
6530,386
6531,796
6827,2597
6827, 2237
6913,875
7040,2677
7049,2687
7049, 3300
7105,872
7168,3137
7189,358
7197,1962
7197, 389
7197, 3003
7274,2507
7330,1994
7377,3564
7499,2687
7559,880
7588,2513
7638,3300
7759,404
7765,3564
7765, 3651
7772,3564
7811,2867
7859,3271
7910,2563
8048,3514
8166,3663
8176,275
8176, 3300
8296,2855
8432,948
8472,2595
8536,358
8605,2514
8640,162
8640, 125
8675,305
8686,880
8824,404
8836,2752
8836, 2339
9006,244
9006, 2687
9006, 3300
9035,3564
9430,2514
9490,1994
9491,3514
9579,275
9597,3300
9673,2513
9681,503
9681, 2339
9707,246
9879,3564
9879, 3651
9898,2513
10023,432
10157,244
10186,956
10248,2547
10274,2065
10274, 2249
10274, 3423
10356,2595
10356, 162
10356, 2831
10368,3381
10600,1994
10642,2609
10740,2687
10742,2178
10881,170
10939,454
11052,275
11052, 2128
11075,2507
11218,3300
11342,2568
11379,2977
11392,404
11521,405
11521, 796
11551,3225
11730,3514
11841,2759
11959,405
11967,320
11979,2059
11979, 3392
12164,358
12164, 405
12194,246
12194, 2752
12218,753
12315,2117
12440,3504
12539,3564
12553,2513
12600,2687
12618,2339
12618, 350
12728,454
12839,633
12921,2747
12975,880
12986,2513
13088,2444
13185,2513
13205,2164
13273,1956
13273, 3276
13280,945
13550,405
13561,454
13594,244
13594, 3300
13626,112
13626, 3318
13711,275
13711, 2062
13726,2339
13740,246
13740, 2752
13829,1956
13829, 3276
14104,3300
14151,2708
14218,3564
14247,454
14247, 2849
14261,275
14399,2065
14399, 2687
14465,2513
14630,796
14631,275
14701,3225
14709,324
14709, 3300
14745,2064
14905,2672
14970,3230
14990,2977
15125,2513
15221,275
15250,2054
15250, 2513
15250, 2704
15381,2065
15401,945
15513,2054
15513, 2704
15534,244
15534, 3300
15621,275
15654,1994
15909,3564
15918,2117
15973,2747
16053,358
16296,69
16363,3300
16401,872
16459,945
16492,163
16546,2948
16580,454
16619,404
16619, 432
16619, 3445
16632,454
16943,721
16975,3225
17244,2948
17289,2289
17311,2687
17319,1956
17319, 3276
17367,3564
17439,2977
17454,3514
17487,358
17496,2064
17501,275
17526,3225
17572,796
17651,3318
17681,244
17681, 3300
17705,2200
17998,2513
18102,3225
18170,246
18183,2759
18215,2069
18239,10
18259,275
18361,2672
18420,2064
18544,2064
18547,3564
18651,3564
18696,386
18716,2064
18810,3225
18895,2064
19082,548
19206,2595
19206, 158
19206, 3504
19264,945
19307,3381
19349,2088
19349, 2514
19436,2514
19701,2689
19704,633
19790,2614
19790, 2816
19871,2339
19880,275
20023,2547
20193,404
20193, 432
20193, 3445
20298,2064
20298, 2932
20302,2977
20360,246
20360, 2752
20389,358
20401,872
20456,2513
20465,2759
20520,2128
20520, 2759
20535,1994
20717,872
20815,3514
20821,2513
20927,2177
20975,3300
21053,190
21053, 1993
21340,2289
21340, 94
21367,3300
21408,2064
21414,454
21594,2064
21615,2507
21809,106
21809, 2647
22037,1962
22037, 389
22037, 3003
22259,3300
22407,872
22629,2513
22703,2065
22828,3089
22904,2513
22934,1994
22997,2759
22999,275
23023,2513
23178,3514
23194,358
23249,2674
23342,170
23407,244
23478,3225
23605,2747
23866,2672
23930,389
23930, 2672
23930, 3003
24110,484
24110, 404
24138,2718
24197,3225
24337,3300
24410,1994
24416,3564
24493,275
24493, 2687
24493, 3300
24504,3564
24550,2513
24598,2595
24598, 2444
24600,2064
24709,275
24734,3564
24734, 3651
24799,244
24799, 2759
24823,246
24823, 2752
24900,2514
24961,275
24961, 2128
25025,2932
25025, 270
25137,404
25137, 2674
25137, 432
25197,244
25418,1994
25418, 2747
25418, 956
25418, 661
25582,3318
25690,246
25690, 2752
25881,405
26164,275
26260,2687
26284,2406
26336,2978
26372,1994
26393,246
26393, 2752
26525,3564
26742,2595
26742, 3504
26747,2064
26800,454
26804,275
26804, 3300
26806,358
26985,405
27016,3052
27096,358
27105,446
27105, 158
27105, 163
27105, 3318
27386,432
27386, 2749
27459,2289
27508,405
27701,2691
27850,87
28102,246
28221,2759
28261,454
28290,324
28409,2064
28419,244
28461,3514
28830,2031
28830, 358
28951,2747
29012,2952
29214,275
29214, 2687
29214, 3300
29242,721
29269,3225
29494,358
29583,405
29598,2831
29636,3564
29748,2514
29770,721
29855,3504
29914,454
30027,2037
30027, 2115
30027, 683
30027, 2595
30027, 162
30027, 94
30068,358
30093,2514
30119,2313
30152,2759
30222,2948
30417,2816
30784,2507
31044,190
31044, 1993
31091,3225
31314,2759
31699,29
31750,2507
32093,948
32145,3300
32153,2514
32153, 3172
32210,128
32210, 2595
32210, 2724
32210, 158
32210, 3318
32263,2064
32345,3564
32395,3225
32415,358
32415, 796
32474,2064
32476,3381
32486,404
32572,2064
32652,2744
32706,2977
32710,2718
32770,3514
32899,3334
33036,850
33036, 2172
33087,358
33171,3504
33302,358
33355,2513
33555,956
33701,454
33851,2339
33851, 2289
33989,244
33989, 3300
34051,3514
34053,2381
34053, 2687
34053, 3300
34139,2977
34145,3089
34280,2064
34285,3564
34347,2339
34377,3300
34451,244
34460,2507
34607,503
34607, 709
34739,244
34739, 2687
34739, 3300
34760,1956
34760, 3276
34776,2069
34776, 404
34840,358
34941,1994
34994,2708
35063,796
35063, 2166
35090,244
35090, 2687
35173,3300
35203,404
35203, 432
35203, 2706
35203, 2481
35203, 3017
35269,314
35269, 666
35699,454
35728,246
35728, 2752
35882,1994
35921,3225
36001,721
36003,872
36117,454
36185,1956
36185, 3276
36190,454
36190, 3564
36227,97
36229,3300
36254,146
36360,2674
36379,2189
36422,2517
36422, 2749
36457,2152
36581,721
36600,3300
36689,2381
36708,246
36708, 2752
36824,244
36936,2759
37145,2687
37200,244
37214,358
37535,2289
37588,275
37759,2867
37759, 3564
37768,358
37817,3300
37830,2064
37920,2117
37920, 3504
37976,2054
37976, 2513
37976, 2704
38097,753
38148,3693
38153,454
38431,246
38431, 2691
38431, 2752
38444,320
38444, 2759
38492,2513
38571,2064
38644,275
38644, 2687
38728,404
38728, 432
38935,3300
38936,3564
38950,2687
38950, 3300
38998,1956
39078,1962
39078, 389
39078, 3003
39102,2517
39131,2064
39150,404
39150, 432
39198,3514
39295,2507
39324,2703
39347,2867
39347, 3564
39420,2834
39488,1994
39488, 2514
39552,2513
39554,2514
39617,2513
39663,320
39663, 781
39663, 709
39663, 2759
39687,2064
39706,2064
39872,2759
39894,2506
39894, 2847
39958,2718
39963,2444
39995,872
40169,275
40169, 3300
40185,2513
40266,170
40383,454
40383, 3564
40475,563
40623,244
40690,2513
40815,454
40815, 2064
40815, 3663
40874,76
40874, 3564
77173,1954
77174,1954
77366,3300
79125,2117
79126,2444
79597,2059
80947,1954
80972,1954
81395,2830
83142,2595
83527,3514
84567,3504
84610,3504
84733,3504
85367,3504
85368,3504
85437,2444
85474,2444
85602,2117
87330,3300
87421,3300
88535,2834
90001,3300
90003,3300
92334,3271
92335,3271
92413,3702
92415,3702
92416,3702
92478,3300
92479,3300
92480,3300
92481,3300
92482,3300
92483,3300
97192,3363
98114,3423
98165,3423
99769,3423
99770,3423
99771,3423
99772,3423
99773,3423
99774,3423
99775,3423
99776,3423
11196,392
99934,3564
100974,3702
101353,3702
142,328
142, 2289
142, 3300
427,29
427, 2506
235,3231
506,112
550,3193
771,2725
771, 38
780,2064
780, 2289
780, 87
780, 2825
780, 2430
780, 2925
780, 3088
780, 39
877,2289
877, 2725
914,29
914, 2289
914, 94
1138,87
1138, 2377
1171,2020
1171, 39
1257,174
1501,2289
1865,2339
1865, 386
1984,29
1984, 2289
1984, 709
1984, 2965
2127,3612
2447,106
2447, 109
2447, 3088
2699,128
2699, 2724
3022,2410
3023,3011
3094,87
3094, 2289
3094, 39
3307,87
3307, 107
3466,945
3836,2289
3836, 91
4040,2059
4040, 2289
4040, 2397
4040, 2377
4040, 47
4040, 3090
4040, 3604
4114,3231
4149,106
4149, 2831
4156,2289
4156, 2314
4156, 2925
4375,47
4409,29
4409, 87
4409, 2289
4409, 120
4409, 2390
4409, 2925
4409, 108
4409, 3171
4805,86
4850,87
4850, 2289
5056,2064
5099,2064
5099, 386
5099, 2873
5099, 47
5099, 39
5136,2064
5136, 2390
5136, 165
5136, 3090
5505,2289
5596,174
5599,2289
5724,87
5724, 302
5724, 2831
5724, 2314
5724, 107
5724, 39
5724, 3090
5740,470
5748,2289
5775,470
5820,91
5820, 3318
6136,683
6209,106
6209, 100
6209, 105
6315,87
6315, 2289
6315, 111
6315, 3090
6315, 2410
6348,123
6348, 2289
6794,3318
6820,721
6822,2345
6822, 3202
6880,125
6880, 2037
6966,2339
6966, 386
6966, 249
6966, 3088
6966, 94
6966, 3089
6966, 29
6966, 3314
7011,120
7045,2289
7045, 94
7099,87
7099, 2387
7293,386
7348,87
7348, 2377
7682,13
7682, 2128
7682, 73
7682, 3083
7942,87
7942, 2397
7942, 2873
7942, 94
7997,2289
8161,87
8161, 2725
8161, 2397
8161, 31
8483,2891
8488,111
8488, 101
8496,1994
8496, 2289
8496, 2314
8496, 120
8496, 2873
9218,106
9218, 123
9218, 121
9218, 683
9218, 2289
9218, 2725
9218, 2831
9218, 38
9218, 3316
9218, 3363
9262,105
9419,211
9419, 121
9419, 31
9419, 2724
9419, 2289
9649,2289
9706,3061
9905,2064
9905, 87
9905, 39
10303,2128
10376,2059
10376, 2020
10376, 93
10403,128
10403, 2724
10403, 123
10403, 88
10782,2725
10829,2020
11423,213
11647,3318
11699,579
11729,302
11729, 91
11729, 3665
11817,112
11817, 118
11817, 2289
12111,87
12111, 683
12111, 2289
12111, 2128
12111, 2829
12111, 107
12111, 47
12111, 73
12111, 3083
12111, 3090
12111, 3171
12178,721
12641,2128
12641, 117
12641, 3363
12738,2289
12738, 2947
12738, 108
12959,87
12959, 106
12959, 2873
12959, 94
12959, 101
13122,87
13122, 106
13122, 101
13358,87
13358, 2289
13358, 2128
13358, 107
13358, 73
13358, 3083
13358, 211
14047,683
14084,87
14084, 2430
14084, 3083
14102,2289
14346,2064
14346, 2339
14346, 2289
14346, 73
14573,2059
14573, 2289
15004,31
15371,73
15371, 120
15371, 94
15371, 2064
15371, 87
15371, 47
15371, 2388
15371, 270
15371, 2413
15371, 2402
15371, 246
15371, 2289
15371, 2752
15371, 2430
15371, 3049
15455,87
15455, 47
15523,2575
15523, 2599
15523, 2674
15523, 2289
15523, 2825
15523, 2719
15523, 3083
15562,2071
15876,86
15876, 386
15922,721
15922, 3318
16027,2289
16027, 101
16127,29
16127, 2059
16127, 87
16127, 2506
16127, 2397
16127, 2405
16127, 31
16127, 3088
16127, 101
16127, 165
16127, 2410
16326,87
16326, 2289
16326, 2128
16326, 211
16419,386
16496,945
16654,87
16654, 2410
16763,213
16763, 2289
16763, 579
16800,100
16897,358
16897, 683
16897, 63
16897, 2289
16897, 2707
16897, 38
16967,246
16967, 2752
16967, 121
16967, 100
16967, 270
17050,2339
17050, 2410
17091,31
17091, 88
17166,87
17166, 2430
17174,118
17377,2064
17377, 2725
17377, 106
17377, 2825
17377, 2430
17377, 39
17426,2289
17426, 121
17426, 174
17623,91
17685,564
17846,87
